"";"Date";"Datum";"Sector";"id";"sector";"weight";"factor";"factorn";"Q1";"Q2A";"Q2P";"Q3A";"Q3P";"Q4A";"Q4P";"Q5A";"Q5P";"Q6A";"Q6P";"eQ2";"eQ3";"eQ4";"eQ5";"eQ6"
"6207";"1993Q2";1993-06-30;"Manufacturing";"43087";"1219";6;0,199356;0,00125381132075472;-1;-1;0;-1;1;-1;0;NA;NA;-1;1;-1;-2;-1;NA;-2
"7207";"1993Q3";1993-09-30;"Manufacturing";"43087";"1219";6;0,199356;0,00111997752808989;-1;-1;-1;-1;-1;-1;-1;NA;NA;-1;-1;0;0;0;NA;0
"8169";"1993Q4";1993-12-31;"Manufacturing";"43087";"1219";6;0,199356;0,00126174683544304;-1;-1;0;-1;0;-1;0;NA;NA;-1;0;-1;-1;-1;NA;-1
"9147";"1994Q1";1994-03-31;"Manufacturing";"43087";"1219";6;0,199356;0,00223995505617978;-1;-1;-1;-1;-1;-1;-1;NA;NA;-1;-1;0;0;0;NA;0
"10126";"1994Q2";1994-06-30;"Manufacturing";"43087";"1219";6;0,199356;0,00173353043478261;-1;-1;-1;-1;-1;-1;-1;NA;NA;-1;-1;0;0;0;NA;0
"1906";"1992Q1";1992-03-31;"Manufacturing";"43079";"1219";2;0,066452;0,000440079470198675;-1;-1;-1;-1;-1;0;0;NA;NA;-1;-1;0;0;0;NA;0
"2350";"1992Q2";1992-06-30;"Manufacturing";"43079";"1219";2;0,066452;0,000388608187134503;-1;-1;-1;-1;-1;0;0;NA;NA;-1;-1;0;0;0;NA;0
"3277";"1992Q3";1992-09-30;"Manufacturing";"43079";"1219";2;0,066452;0,0003592;-1;-1;-1;-1;-1;0;0;NA;NA;-1;-1;0;0;0;NA;0
"4307";"1992Q4";1992-12-31;"Manufacturing";"43079";"1219";2;0,066452;0,000405195121951219;-1;-1;-1;-1;-1;0;0;NA;NA;-1;-1;0;0;0;NA;0
"7208";"1993Q3";1993-09-30;"Manufacturing";"43079";"1219";2;0,066452;0,000373325842696629;-1;-1;-1;-1;-1;0;0;NA;NA;-1;-1;2;2;0;NA;2
"8170";"1993Q4";1993-12-31;"Manufacturing";"43079";"1219";2;0,066452;0,000420582278481013;1;1;1;1;1;0;0;NA;NA;1;1;0;0;0;NA;0
"9148";"1994Q1";1994-03-31;"Manufacturing";"43079";"1219";2;0,066452;0,000746651685393258;1;1;1;1;1;0;0;NA;NA;1;1;0;0;0;NA;0
"12166";"1994Q4";1994-12-31;"Manufacturing";"43079";"1219";2;0,066452;0,000593321428571429;1;1;1;1;1;0;0;NA;NA;1;1;0;0;0;NA;0
"13155";"1995Q1";1995-03-31;"Manufacturing";"43079";"1219";2;0,066452;0,00051915625;1;1;1;1;1;0;0;NA;NA;1;1;-1;0;0;NA;0
"14133";"1995Q2";1995-06-30;"Manufacturing";"43079";"1219";2;0,066452;0,000485051094890511;1;0;0;1;1;0;0;NA;NA;1;1;0;0;0;NA;0
"15123";"1995Q3";1995-09-30;"Manufacturing";"43079";"1219";2;0,066452;0,000553766666666667;-1;0;0;1;1;0;0;NA;NA;1;1;1;0;0;NA;0
"16115";"1995Q4";1995-12-31;"Manufacturing";"43079";"1219";2;0,066452;0,000609651376146789;1;1;1;1;1;0;0;NA;NA;1;1;0;0;0;NA;0
"17105";"1996Q1";1996-03-31;"Manufacturing";"43079";"1219";2;0,066452;0,000558420168067227;1;1;1;1;1;0;0;NA;NA;1;1;0;0;0;NA;0
"18102";"1996Q2";1996-06-30;"Manufacturing";"43079";"1219";2;0,066452;0,000582912280701754;1;1;1;1;1;0;0;NA;NA;1;1;0;0;0;NA;0
"4308";"1992Q4";1992-12-31;"Manufacturing";"43163";"1219";7;0,232582;0,00141818292682927;-1;-1;1;-1;1;0;0;NA;NA;-1;1;-2;-2;-1;NA;-2
"5262";"1993Q1";1993-03-31;"Manufacturing";"43163";"1219";7;0,232582;0,00136012865497076;-1;-1;-1;-1;-1;-1;-1;NA;NA;-1;-1;0;0;0;NA;0
"16116";"1995Q4";1995-12-31;"Manufacturing";"43163";"1219";7;0,232582;0,00213377981651376;1;1;1;1;1;-1;-1;NA;NA;1;1;-2;-2;1;NA;-2
"2351";"1992Q2";1992-06-30;"Manufacturing";"40065";"1010";7;0,210077;0,00356062711864407;-1;-1;-1;-1;-1;0;-1;NA;NA;-1;-1;0;0;0;NA;0
"2663";"1998Q2";1998-06-30;"Manufacturing";"40065";"1010";3;0,090033;0,0018756875;-1;0;0;0;-1;0;0;NA;NA;0;-1;-1;1;-1;NA;1
"2352";"1992Q2";1992-06-30;"Manufacturing";"40046";"1010";7;0,210077;0,00356062711864407;-1;0;0;0;0;0;0;NA;NA;0;0;0;0;0;NA;0
"3278";"1992Q3";1992-09-30;"Manufacturing";"40046";"1010";7;0,210077;0,00253104819277108;1;0;0;0;0;0;0;NA;NA;0;0;-1;-1;-1;NA;-1
"4309";"1992Q4";1992-12-31;"Manufacturing";"40046";"1010";7;0,210077;0,00295883098591549;-1;-1;-1;-1;-1;-1;-1;NA;NA;-1;-1;0;1;1;NA;1
"7209";"1993Q3";1993-09-30;"Manufacturing";"40046";"1010";7;0,210077;0,00287776712328767;-1;-1;-1;-1;0;-1;0;NA;NA;-1;0;0;-1;0;NA;-1
"2353";"1992Q2";1992-06-30;"Manufacturing";"40037";"1011";6;0,09003;0,00391434782608696;-1;0;0;0;-1;1;0;NA;NA;0;0;1;2;0;NA;1
"3279";"1992Q3";1992-09-30;"Manufacturing";"40037";"1011";6;0,09003;0,006002;-1;1;1;1;1;0;0;NA;NA;1;1;-2;-2;-1;NA;-2
"4345";"1992Q4";1992-12-31;"Manufacturing";"40037";"1011";6;0,09003;0,00391434782608696;-1;-1;0;-1;0;-1;0;NA;NA;-1;0;0;0;0;NA;0
"2354";"1992Q2";1992-06-30;"Manufacturing";"40344";"1019";5;0,2358;0,00116732673267327;1;0;0;1;1;0;0;NA;NA;1;1;0;-1;0;NA;-1
"3280";"1992Q3";1992-09-30;"Manufacturing";"40344";"1019";5;0,2358;0,00159324324324324;1;0;0;0;0;0;0;NA;NA;0;0;-1;0;-1;NA;0
"9149";"1994Q1";1994-03-31;"Manufacturing";"40344";"1019";5;0,2358;0,00201538461538462;1;-1;-1;1;0;-1;-1;NA;NA;1;1;2;1;0;NA;0
"10127";"1994Q2";1994-06-30;"Manufacturing";"40344";"1019";5;0,2358;0,00191707317073171;1;1;1;1;1;-1;0;NA;NA;1;1;-1;0;0;NA;0
"2355";"1992Q2";1992-06-30;"Manufacturing";"40171";"1019";7;0,33012;0,00163425742574257;-1;1;1;1;1;0;0;NA;NA;1;1;0;0;0;NA;0
"3281";"1992Q3";1992-09-30;"Manufacturing";"40171";"1019";7;0,33012;0,00223054054054054;-1;1;1;1;1;0;0;NA;NA;1;1;-1;0;0;NA;0
"3282";"1992Q3";1992-09-30;"Manufacturing";"40230";"1019";3;0,14148;0,000955945945945946;1;1;1;1;1;0;0;NA;NA;1;1;-1;-1;0;NA;-1
"5263";"1993Q1";1993-03-31;"Manufacturing";"40230";"1019";3;0,14148;0,000609827586206897;-1;-1;0;-1;0;0;0;NA;NA;-1;0;0;0;-1;NA;-1
"8171";"1993Q4";1993-12-31;"Manufacturing";"40230";"1019";3;0,14148;0,000733056994818653;-1;0;-1;0;-1;0;0;NA;NA;NA;NA;0;0;0;NA;NA
"12167";"1994Q4";1994-12-31;"Manufacturing";"40230";"1019";3;0,14148;0,00101057142857143;1;1;1;1;1;1;1;NA;NA;1;1;-1;-1;-1;NA;-1
"14134";"1995Q2";1995-06-30;"Manufacturing";"40230";"1019";3;0,14148;0,000906923076923077;1;NA;1;NA;1;NA;1;NA;NA;NA;1;0;0;-1;NA;0
"21148";"1997Q1";1997-03-31;"Manufacturing";"40230";"1019";3;0,14148;0,00127459459459459;1;1;1;1;1;0;0;NA;NA;1;1;0;0;1;NA;0
"2584";"1998Q1";1998-03-31;"Manufacturing";"40230";"1019";3;0,14148;0,00199267605633803;1;1;1;1;1;1;1;NA;NA;1;1;0;0;0;NA;0
"4346";"1992Q4";1992-12-31;"Manufacturing";"40134";"1019";5;0,2358;0,00105267857142857;1;0;0;0;0;-1;-1;NA;NA;0;0;-1;0;0;NA;0
"7233";"1993Q3";1993-09-30;"Manufacturing";"40134";"1019";5;0,2358;0,0013247191011236;1;1;1;0;0;0;0;NA;NA;0;0;-2;0;0;NA;0
"11179";"1994Q3";1994-09-30;"Manufacturing";"40134";"1019";5;0,2358;0,00198151260504202;-1;-1;-1;-1;-1;0;0;NA;NA;-1;-1;1;1;0;NA;1
"12168";"1994Q4";1994-12-31;"Manufacturing";"40134";"1019";5;0,2358;0,00168428571428571;1;0;0;0;0;0;0;NA;NA;0;0;0;0;0;NA;0
"14135";"1995Q2";1995-06-30;"Manufacturing";"40134";"1019";5;0,2358;0,00151153846153846;1;NA;0;NA;0;NA;0;NA;NA;NA;1;-1;0;0;NA;-1
"15124";"1995Q3";1995-09-30;"Manufacturing";"40134";"1019";5;0,2358;0,00168428571428571;1;-1;-1;0;0;0;0;NA;NA;0;0;2;1;0;NA;1
"2879";"1998Q4";1998-12-31;"Manufacturing";"40134";"1019";3;0,14148;0,00140079207920792;1;0;0;-1;-1;0;0;NA;NA;-1;-1;0;0;0;NA;0
"2356";"1992Q2";1992-06-30;"Manufacturing";"40255";"1019";5;0,2358;0,00116732673267327;-1;-1;-1;-1;-1;0;0;NA;NA;-1;-1;0;0;0;NA;0
"3283";"1992Q3";1992-09-30;"Manufacturing";"40255";"1019";5;0,2358;0,00159324324324324;-1;-1;-1;-1;-1;0;0;NA;NA;-1;-1;0;0;0;NA;0
"2357";"1992Q2";1992-06-30;"Manufacturing";"40127";"1019";4;0,18864;0,000933861386138614;-1;0;1;1;1;1;0;NA;NA;1;1;0;0;1;NA;0
"3284";"1992Q3";1992-09-30;"Manufacturing";"40127";"1019";4;0,18864;0,00127459459459459;1;1;0;1;0;1;1;NA;NA;1;0;NA;1;-1;NA;NA
"5264";"1993Q1";1993-03-31;"Manufacturing";"40127";"1019";4;0,18864;0,000813103448275862;1;0;1;0;1;0;1;NA;NA;0;1;-1;-1;-1;NA;-1
"6208";"1993Q2";1993-06-30;"Manufacturing";"40127";"1019";4;0,18864;0,00123294117647059;-1;0;0;0;0;0;0;NA;NA;0;0;0;1;0;NA;1
"7234";"1993Q3";1993-09-30;"Manufacturing";"40127";"1019";4;0,18864;0,00105977528089888;1;0;0;1;1;0;0;NA;NA;1;1;0;-1;0;NA;-1
"8172";"1993Q4";1993-12-31;"Manufacturing";"40127";"1019";4;0,18864;0,00097740932642487;-1;0;1;0;1;0;0;NA;NA;0;1;-1;-1;0;NA;-1
"9150";"1994Q1";1994-03-31;"Manufacturing";"40127";"1019";4;0,18864;0,00161230769230769;1;0;1;0;0;0;1;NA;NA;0;0;-1;0;-1;NA;0
"12169";"1994Q4";1994-12-31;"Manufacturing";"40127";"1019";4;0,18864;0,00134742857142857;-1;0;1;0;1;0;1;NA;NA;0;1;-2;-1;-1;NA;-1
"13156";"1995Q1";1995-03-31;"Manufacturing";"40127";"1019";4;0,18864;0,00155900826446281;-1;-1;1;0;1;0;0;NA;NA;0;1;-1;-1;0;NA;-1
"17106";"1996Q1";1996-03-31;"Manufacturing";"40127";"1019";4;0,18864;0,00168428571428571;-1;-1;0;0;0;-1;-1;NA;NA;0;0;-1;-1;0;NA;-1
"18103";"1996Q2";1996-06-30;"Manufacturing";"40127";"1019";4;0,18864;0,00158521008403361;-1;-1;0;-1;0;-1;0;NA;NA;-1;0;-1;-1;0;NA;-1
"2585";"1998Q1";1998-03-31;"Manufacturing";"40127";"1019";3;0,14148;0,00199267605633803;-1;-1;0;-1;-1;-1;-1;NA;NA;-1;-1;-1;0;0;NA;0
"2664";"1998Q2";1998-06-30;"Manufacturing";"40127";"1019";3;0,14148;0,00158966292134831;-1;-1;-1;-1;0;-1;-1;NA;NA;-1;0;0;-1;0;NA;-1
"2775";"1998Q3";1998-09-30;"Manufacturing";"40127";"1019";3;0,14148;0,00217661538461538;-1;-1;-1;-1;-1;-1;-1;NA;NA;-1;-1;0;0;1;NA;0
"2880";"1998Q4";1998-12-31;"Manufacturing";"40127";"1019";3;0,14148;0,00140079207920792;-1;-1;-1;-1;-1;0;0;NA;NA;-1;-1;0;0;0;NA;0
"2980";"1999Q1";1999-03-31;"Manufacturing";"40127";"1019";3;0,14148;0,00160772727272727;1;-1;0;-1;0;0;0;NA;NA;-1;0;0;-1;-1;NA;-1
"3079";"1999Q2";1999-06-30;"Manufacturing";"40127";"1019";3;0,14148;0,00217661538461538;-1;0;0;-1;0;-1;-1;NA;NA;-1;0;-1;-1;0;NA;-1
"31133";"1999Q3";1999-09-30;"Manufacturing";"40127";"1019";3;0,14148;0,00252642857142857;-1;-1;-1;-1;-1;-1;-1;NA;NA;-1;-1;0;0;0;NA;0
"14136";"1995Q2";1995-06-30;"Manufacturing";"40283";"1019";9;0,42444;0,00272076923076923;1;1;1;1;1;0;0;NA;NA;1;1;0;0;1;NA;0
"15125";"1995Q3";1995-09-30;"Manufacturing";"40283";"1019";9;0,42444;0,00303171428571429;1;1;1;1;1;1;1;NA;NA;1;1;-1;0;-1;NA;0
"16117";"1995Q4";1995-12-31;"Manufacturing";"40283";"1019";9;0,42444;0,00262;1;0;0;1;1;0;0;NA;NA;1;1;-1;0;0;NA;0
"19101";"1996Q3";1996-09-30;"Manufacturing";"40283";"1019";9;0,42444;0,00412077669902913;1;-1;-1;1;1;0;0;NA;NA;1;1;0;0;0;NA;0
"2093";"1996Q4";1996-12-31;"Manufacturing";"40283";"1019";9;0,42444;0,0042444;1;-1;-1;1;1;0;0;NA;NA;1;1;0;0;-1;NA;0
"6209";"1993Q2";1993-06-30;"Manufacturing";"40294";"1019";3;0,14148;0,000924705882352941;-1;-1;-1;-1;-1;0;0;NA;NA;-1;-1;0;0;0;NA;0
"7235";"1993Q3";1993-09-30;"Manufacturing";"40294";"1019";3;0,14148;0,000794831460674157;-1;-1;-1;-1;-1;0;0;NA;NA;-1;-1;0;0;0;NA;0
"8173";"1993Q4";1993-12-31;"Manufacturing";"40294";"1019";3;0,14148;0,000733056994818653;-1;-1;-1;-1;-1;0;0;NA;NA;-1;-1;0;0;0;NA;0
"9151";"1994Q1";1994-03-31;"Manufacturing";"40294";"1019";3;0,14148;0,00120923076923077;-1;-1;-1;-1;-1;0;0;NA;NA;-1;-1;1;1;0;NA;1
"10128";"1994Q2";1994-06-30;"Manufacturing";"40294";"1019";3;0,14148;0,00115024390243902;NA;0;0;0;0;0;0;NA;NA;0;0;0;0;0;NA;0
"13157";"1995Q1";1995-03-31;"Manufacturing";"40294";"1019";3;0,14148;0,00116925619834711;1;1;1;1;1;0;0;NA;NA;1;1;0;0;0;NA;0
"4347";"1992Q4";1992-12-31;"Manufacturing";"40108";"1019";5;0,2358;0,00105267857142857;-1;-1;-1;0;-1;0;0;NA;NA;0;-1;2;2;0;NA;2
"2358";"1992Q2";1992-06-30;"Manufacturing";"40302";"1019";9;0,42444;0,00210118811881188;-1;0;0;0;0;0;0;NA;NA;0;0;-1;-1;0;NA;-1
"3285";"1992Q3";1992-09-30;"Manufacturing";"40302";"1019";9;0,42444;0,00286783783783784;-1;-1;-1;-1;-1;0;0;NA;NA;-1;-1;1;1;0;NA;1
"4348";"1992Q4";1992-12-31;"Manufacturing";"40302";"1019";9;0,42444;0,00189482142857143;1;0;0;0;0;0;0;NA;NA;0;0;0;1;0;NA;1
"5265";"1993Q1";1993-03-31;"Manufacturing";"40302";"1019";9;0,42444;0,00182948275862069;1;0;0;1;1;0;0;NA;NA;1;1;0;-1;0;NA;-1
"6229";"1993Q2";1993-06-30;"Manufacturing";"40302";"1019";9;0,42444;0,00277411764705882;1;0;0;0;0;0;0;NA;NA;0;0;0;0;0;NA;0
"8174";"1993Q4";1993-12-31;"Manufacturing";"40302";"1019";9;0,42444;0,00219917098445596;1;1;1;1;1;1;1;NA;NA;1;1;0;-1;0;NA;0
"9152";"1994Q1";1994-03-31;"Manufacturing";"40302";"1019";9;0,42444;0,00362769230769231;1;1;1;0;0;1;1;NA;NA;1;1;0;1;0;NA;0
"10129";"1994Q2";1994-06-30;"Manufacturing";"40302";"1019";9;0,42444;0,00345073170731707;1;1;1;1;1;1;1;NA;NA;1;1;0;0;0;NA;0
"11180";"1994Q3";1994-09-30;"Manufacturing";"40302";"1019";9;0,42444;0,00356672268907563;1;1;1;1;1;1;1;NA;NA;1;1;0;0;0;NA;0
"12170";"1994Q4";1994-12-31;"Manufacturing";"40302";"1019";9;0,42444;0,00303171428571429;1;1;1;1;1;1;1;NA;NA;1;1;-1;-1;-1;NA;-1
"13158";"1995Q1";1995-03-31;"Manufacturing";"40302";"1019";9;0,42444;0,00350776859504132;-1;0;0;0;0;0;0;NA;NA;0;0;0;0;0;NA;0
"14137";"1995Q2";1995-06-30;"Manufacturing";"40302";"1019";9;0,42444;0,00272076923076923;-1;0;-1;0;-1;0;0;NA;NA;0;-1;1;1;0;NA;1
"15126";"1995Q3";1995-09-30;"Manufacturing";"40302";"1019";9;0,42444;0,00303171428571429;-1;0;0;0;0;0;0;NA;NA;0;0;-1;-1;-1;NA;-1
"16118";"1995Q4";1995-12-31;"Manufacturing";"40302";"1019";9;0,42444;0,00262;-1;-1;-1;-1;-1;-1;-1;NA;NA;-1;-1;0;1;0;NA;0
"17107";"1996Q1";1996-03-31;"Manufacturing";"40302";"1019";9;0,42444;0,00378964285714286;-1;-1;-1;0;0;-1;-1;NA;NA;-1;-1;1;0;1;NA;1
"2359";"1992Q2";1992-06-30;"Manufacturing";"40193";"1019";3;0,14148;0,00070039603960396;-1;-1;-1;-1;-1;-1;-1;NA;NA;-1;-1;0;0;0;NA;0
"2881";"1998Q4";1998-12-31;"Manufacturing";"40193";"1019";3;0,14148;0,00140079207920792;-1;-1;-1;0;0;-1;-1;NA;NA;0;0;0;-1;0;NA;-1
"2094";"1996Q4";1996-12-31;"Manufacturing";"40240";"1019";5;0,2358;0,002358;-1;-1;-1;-1;-1;0;-1;NA;NA;-1;-1;1;0;1;NA;0
"9153";"1994Q1";1994-03-31;"Manufacturing";"40319";"1019";8;0,37728;0,00322461538461538;-1;-1;0;0;1;-1;0;NA;NA;-1;0;-1;-2;0;NA;-1
"2360";"1992Q2";1992-06-30;"Manufacturing";"40111";"1019";7;0,33012;0,00163425742574257;1;1;1;1;1;0;0;NA;NA;1;1;0;0;0;NA;0
"11181";"1994Q3";1994-09-30;"Manufacturing";"40111";"1019";7;0,33012;0,00277411764705882;1;0;0;1;0;0;0;NA;NA;1;0;0;0;0;NA;0
"12171";"1994Q4";1994-12-31;"Manufacturing";"40111";"1019";7;0,33012;0,002358;1;0;0;0;0;0;0;NA;NA;0;0;1;0;0;NA;0
"8175";"1993Q4";1993-12-31;"Manufacturing";"40369";"1020";2;0,056206;0,00187353333333333;-1;-1;0;0;1;0;0;NA;NA;0;1;-1;0;0;NA;-1
"12172";"1994Q4";1994-12-31;"Manufacturing";"40369";"1020";2;0,056206;0,00165311764705882;-1;1;1;1;1;0;0;NA;NA;1;1;0;0;0;NA;0
"3286";"1992Q3";1992-09-30;"Manufacturing";"40366";"1020";9;0,252927;0,00574834090909091;-1;-1;-1;-1;-1;-1;-1;NA;NA;-1;-1;0;1;0;NA;0
"4349";"1992Q4";1992-12-31;"Manufacturing";"40366";"1020";9;0,252927;0,00389118461538462;-1;-1;-1;0;0;-1;-1;NA;NA;-1;0;0;-1;0;NA;-1
"4350";"1992Q4";1992-12-31;"Manufacturing";"40466";"1020";7;0,196721;0,00302647692307692;-1;-1;-1;-1;-1;0;0;NA;NA;-1;-1;0;0;0;NA;0
"5266";"1993Q1";1993-03-31;"Manufacturing";"40466";"1020";7;0,196721;0,00302647692307692;1;-1;-1;-1;-1;0;0;NA;NA;-1;-1;0;0;0;NA;0
"6230";"1993Q2";1993-06-30;"Manufacturing";"40466";"1020";7;0,196721;0,00322493442622951;1;-1;0;-1;-1;0;0;NA;NA;-1;-1;-1;0;0;NA;NA
"7236";"1993Q3";1993-09-30;"Manufacturing";"40466";"1020";7;0,196721;0,00285102898550725;-1;-1;0;-1;0;0;0;NA;NA;NA;NA;0;0;0;NA;NA
"10130";"1994Q2";1994-06-30;"Manufacturing";"40466";"1020";7;0,196721;0,00327868333333333;1;0;0;1;1;1;1;NA;NA;1;1;0;0;0;NA;-1
"11182";"1994Q3";1994-09-30;"Manufacturing";"40466";"1020";7;0,196721;0,00504412820512821;1;0;1;1;1;1;0;NA;NA;0;1;0;0;1;NA;0
"12173";"1994Q4";1994-12-31;"Manufacturing";"40466";"1020";7;0,196721;0,00578591176470588;1;1;0;1;0;1;0;NA;NA;1;0;1;1;1;NA;1
"18104";"1996Q2";1996-06-30;"Manufacturing";"40466";"1020";7;0,196721;0,00614753125;1;1;1;0;1;0;0;NA;NA;0;1;-2;-1;0;NA;-2
"19102";"1996Q3";1996-09-30;"Manufacturing";"40466";"1020";7;0,196721;0,00728596296296296;-1;-1;1;0;1;0;0;NA;NA;-1;1;0;0;0;NA;0
"2095";"1996Q4";1996-12-31;"Manufacturing";"40466";"1020";4;0,112412;0,00162915942028986;1;1;0;1;-1;0;0;NA;NA;1;-1;1;2;0;NA;1
"21149";"1997Q1";1997-03-31;"Manufacturing";"40466";"1020";4;0,112412;0,0014598961038961;1;1;1;1;0;0;0;NA;NA;0;0;-2;0;0;NA;-1
"22124";"1997Q2";1997-06-30;"Manufacturing";"40466";"1020";4;0,112412;0,00432353846153846;-1;-1;1;0;1;0;0;NA;NA;-1;1;-1;0;0;NA;0
"2586";"1998Q1";1998-03-31;"Manufacturing";"40466";"1020";4;0,112412;0,00432353846153846;1;0;0;0;0;0;0;NA;NA;0;0;-1;0;0;NA;0
"2882";"1998Q4";1998-12-31;"Manufacturing";"40466";"1020";4;0,112412;0,00510963636363636;-1;-1;-1;-1;-1;0;0;NA;NA;-1;-1;0;0;0;NA;0
"2981";"1999Q1";1999-03-31;"Manufacturing";"40466";"1020";4;0,112412;0,00749413333333333;-1;-1;-1;-1;0;0;-1;NA;NA;-1;0;2;0;1;NA;0
"3080";"1999Q2";1999-06-30;"Manufacturing";"40466";"1020";4;0,112412;0,00468383333333333;-1;1;1;0;NA;0;0;NA;NA;0;1;-2;NA;0;NA;NA
"2361";"1992Q2";1992-06-30;"Manufacturing";"40431";"1020";7;0,196721;0,00327868333333333;1;1;1;1;0;1;1;NA;NA;1;0;0;1;0;NA;1
"8176";"1993Q4";1993-12-31;"Manufacturing";"40428";"1021";2;0,0424;0,000848;1;0;0;1;1;0;0;NA;NA;1;0;-1;-1;0;NA;0
"9154";"1994Q1";1994-03-31;"Manufacturing";"40428";"1021";2;0,0424;0,00106;1;-1;0;0;0;0;0;NA;NA;0;0;0;0;0;NA;0
"10131";"1994Q2";1994-06-30;"Manufacturing";"40428";"1021";2;0,0424;0,000785185185185185;1;0;0;0;0;0;0;NA;NA;0;0;0;0;0;NA;-1
"11183";"1994Q3";1994-09-30;"Manufacturing";"40428";"1021";2;0,0424;0,000785185185185185;1;0;0;0;1;0;0;NA;NA;-1;1;0;0;0;NA;-1
"12174";"1994Q4";1994-12-31;"Manufacturing";"40428";"1021";2;0,0424;0,000986046511627907;1;0;0;1;1;0;0;NA;NA;0;0;-1;-2;0;NA;-1
"13159";"1995Q1";1995-03-31;"Manufacturing";"40428";"1021";2;0,0424;0,00108717948717949;-1;-1;-1;-1;0;0;0;NA;NA;-1;0;1;-1;0;NA;-1
"14138";"1995Q2";1995-06-30;"Manufacturing";"40428";"1021";2;0,0424;0,00128484848484848;1;0;-1;-1;0;0;0;NA;NA;-1;0;0;0;0;NA;1
"2096";"1996Q4";1996-12-31;"Manufacturing";"40428";"1021";3;0,0636;0,00205161290322581;1;0;0;NA;NA;0;0;NA;NA;-1;0;-1;NA;0;NA;0
"2776";"1998Q3";1998-09-30;"Manufacturing";"40428";"1021";3;0,0636;0,00489230769230769;-1;0;NA;1;1;0;NA;NA;NA;1;NA;NA;0;NA;NA;NA
"3646";"2000Q4";2000-12-31;"Manufacturing";"40428";"1020";3;0,084309;0,00216176923076923;-1;-1;-1;-1;0;-1;-1;NA;NA;-1;-1;0;-1;1;NA;0
"3954";"2001Q3";2001-09-30;"Manufacturing";"40428";"1020";3;0,084615;0,00313388888888889;-1;0;0;-1;-1;1;0;NA;NA;-1;-1;-1;0;0;NA;0
"42101";"2002Q2";2002-06-30;"Manufacturing";"40428";"1020";3;0,084615;0,00216961538461538;1;0;0;-1;1;0;0;NA;NA;-1;1;1;-1;0;NA;-1
"4746";"2003Q3";2003-09-30;"Manufacturing";"40428";"1020";3;0,084615;0,00272951612903226;1;0;1;1;1;1;0;NA;NA;1;1;-2;0;0;NA;0
"2362";"1992Q2";1992-06-30;"Manufacturing";"40403";"1021";6;0,1272;0,00244615384615385;1;0;0;1;0;0;0;NA;NA;1;0;-1;0;0;NA;0
"3287";"1992Q3";1992-09-30;"Manufacturing";"40403";"1021";6;0,1272;0,0019875;1;-1;-1;0;0;0;0;NA;NA;0;0;0;1;0;NA;1
"4351";"1992Q4";1992-12-31;"Manufacturing";"40403";"1021";6;0,1272;0,00192727272727273;1;-1;-1;1;0;0;0;NA;NA;1;0;1;0;0;NA;0
"5267";"1993Q1";1993-03-31;"Manufacturing";"40403";"1021";6;0,1272;0,00181714285714286;-1;0;0;0;0;0;0;NA;NA;0;0;0;0;0;NA;0
"10132";"1994Q2";1994-06-30;"Manufacturing";"40403";"1021";6;0,1272;0,00235555555555556;-1;0;-1;0;-1;0;-1;NA;NA;0;-1;0;0;1;NA;0
"13160";"1995Q1";1995-03-31;"Manufacturing";"40403";"1021";6;0,1272;0,00326153846153846;-1;0;0;-1;-1;0;0;NA;NA;-1;-1;0;1;0;NA;1
"14139";"1995Q2";1995-06-30;"Manufacturing";"40403";"1021";6;0,1272;0,00385454545454545;1;0;0;0;0;0;0;NA;NA;0;0;0;1;0;NA;1
"6231";"1993Q2";1993-06-30;"Manufacturing";"40401";"1021";4;0,0848;0,00206829268292683;-1;-1;-1;-1;-1;0;0;NA;NA;NA;NA;0;0;0;NA;NA
"2363";"1992Q2";1992-06-30;"Manufacturing";"40404";"1021";5;0,106;0,00203846153846154;-1;-1;-1;-1;-1;0;0;NA;NA;-1;-1;0;0;-1;NA;0
"3288";"1992Q3";1992-09-30;"Manufacturing";"40404";"1021";5;0,106;0,00165625;-1;-1;-1;-1;0;-1;-1;NA;NA;-1;0;1;0;1;NA;0
"4352";"1992Q4";1992-12-31;"Manufacturing";"40404";"1021";5;0,106;0,00160606060606061;-1;0;-1;0;-1;0;0;NA;NA;0;-1;0;0;0;NA;0
"5268";"1993Q1";1993-03-31;"Manufacturing";"40404";"1021";5;0,106;0,00151428571428571;-1;-1;-1;-1;-1;0;0;NA;NA;-1;-1;0;1;1;NA;0
"6232";"1993Q2";1993-06-30;"Manufacturing";"40404";"1021";5;0,106;0,00258536585365854;-1;-1;-1;0;0;1;0;NA;NA;-1;-1;0;-1;0;NA;0
"7237";"1993Q3";1993-09-30;"Manufacturing";"40404";"1021";5;0,106;0,00341935483870968;-1;-1;-1;-1;-1;0;0;NA;NA;-1;-1;0;0;0;NA;0
"8177";"1993Q4";1993-12-31;"Manufacturing";"40404";"1021";5;0,106;0,00212;-1;-1;-1;-1;-1;0;-1;NA;NA;-1;-1;0;0;0;NA;0
"9155";"1994Q1";1994-03-31;"Manufacturing";"40404";"1021";5;0,106;0,00265;-1;-1;-1;-1;-1;-1;-1;NA;NA;-1;-1;0;0;0;NA;0
"10133";"1994Q2";1994-06-30;"Manufacturing";"40404";"1021";5;0,106;0,00196296296296296;1;-1;0;-1;0;-1;-1;NA;NA;-1;-1;1;0;0;NA;2
